time,edge_weight_12,edge_weight_23,edge_weight_34,edge_weight_45,edge_weight_46,edge_weight_37,edge_weight_78,device_1_time,device_2_time,device_3_time,device_4_time,device_5_time,device_6_time,device_7_time,device_8_time
10075,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0
10074,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0
10073,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0
10072,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0
10071,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0
10070,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0
10069,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0
10068,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0
10067,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0
10066,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0
10065,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0
10064,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0
10063,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0
10062,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0
10061,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0
10060,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0
10059,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0
10058,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0
10057,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0
10056,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0
10054,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0
10053,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0
10052,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0
10051,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0
10049,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0
10048,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0
10047,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0
10046,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0
10045,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0
10044,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0
10043,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0
10042,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0
10041,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0
10040,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0
10039,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0
10038,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0
10037,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0
10036,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0
10035,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0
10034,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0
10033,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0
10032,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0
10031,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0
10030,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0
10029,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0
10028,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0
10027,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0
10026,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0
10025,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0
10024,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0
10022,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0
10021,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0
10020,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0
10019,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0
10018,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0
10017,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0
10016,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0
10015,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0
10013,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0
10012,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0
10011,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0
10010,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0
10009,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0
10008,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0
10007,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0
10006,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0
10005,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0
10004,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0
10003,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0
10002,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0
10001,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0
10000,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0
9999,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0
9998,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0
9997,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0
9996,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0
9995,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0
9994,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0
9993,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0
9992,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0
9991,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0
9990,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0
9989,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0
9988,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0
9987,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0
9986,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0
9985,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0
9984,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0
9983,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0
9982,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0
9981,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0
9980,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0
9979,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0
9978,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0
9977,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0
9976,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0
9975,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0
9974,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0
9973,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0
9972,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0
9971,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0
9970,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0
9969,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0
9968,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0
9967,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0
9966,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0
9965,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0
9964,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0
9963,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0
9962,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0
9961,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0
9960,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0
9959,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0
9958,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0
9957,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0
9956,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0
9955,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0
9954,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0
9953,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0
9952,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0
9951,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0
9950,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0
9949,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0
9948,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0
9947,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0
9946,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0
9945,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0
9944,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0
9943,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0
9942,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0
9941,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0
9940,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0
9939,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0
9938,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0
9937,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0
9936,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0
9935,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0
9934,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0
9933,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0
9932,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0
9931,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0
9930,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0
9929,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0
9928,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0
9927,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0
9926,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0
9925,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0
9924,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0
9923,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0
9922,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0
9921,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0
9920,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0
9919,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0
9918,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0
9917,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0
9916,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0
9915,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0
9914,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0
9913,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0
9912,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0
9911,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0
9910,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0
9909,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0
9908,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0
9907,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0
9906,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0
9905,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0
9904,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0
9903,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0
9902,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0
9901,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0
